"","LHS","RHS","support","confidence","coverage","lift","count","LHS.name","RHS.name","cross.aisle"
"8826","{9214,9216,9221}","{9218}",5.33100691320953e-05,0.220221606648199,0.000242074653543225,60.5924513957743,159,"cereal grain baby, stage just apple, baby food stage","baby food mum",FALSE
"10797","{9206,9212,9220}","{9221}",0.00012707242893751,0.651202749140893,0.000195134970030688,60.5910282530938,379,"banana food baby, apple food baby, spinach apple pea","baby food stage",FALSE
"1896","{9206,9217}","{9218}",8.48267137762271e-05,0.220191470844212,0.000385240688256462,60.5841597378115,253,"banana food baby, green bean food","baby food mum",FALSE
"10016","{9207,9209,9223}","{9208}",5.29747856784343e-05,0.341991341991342,0.000154900955591371,60.5812566993894,158,"food baby pear, carrot mango apple, yogurt strawberry mighty","food baby nd",FALSE
"4311","{9206,9212}","{9219}",0.000459673614969199,0.2814039408867,0.00163350098623628,60.5775247416504,1371,"banana food baby, apple food baby","apple fruit puree",FALSE
"8284","{9212,9214,9217}","{9221}",4.62691166052148e-05,0.650943396226415,7.10800921761271e-05,60.5668968135545,138,"apple food baby, cereal grain baby, green bean food","baby food stage",FALSE
"8177","{9212,9221,9224}","{9216}",6.16921554736197e-05,0.314529914529915,0.000196140820391671,60.5656602176455,184,"apple food baby, baby food stage, pear beet squash","stage just apple",FALSE
"5007","{5101,9212}","{9216}",5.23042187711124e-05,0.314516129032258,0.000166300593015844,60.5630056918646,156,"salsa mild habanero, apple food baby","stage just apple",FALSE
"12407","{9203,9207,9212,9218}","{9221}",5.06278015028075e-05,0.650862068965517,7.77857612493466e-05,60.5593297349921,151,"fruit yogurt banana, food baby pear, apple food baby, baby food mum","baby food stage",FALSE
"11115","{9201,9220,9221}","{9207}",9.62263512007003e-05,0.608050847457627,0.000158253790127981,60.5422354577063,287,"puree banana teethe, spinach apple pea, baby food stage","food baby pear",FALSE
"8194","{9207,9208,9224}","{9212}",9.25382332104296e-05,0.56441717791411,0.000163953608840218,60.5388218220199,276,"food baby pear, food baby nd, pear beet squash","apple food baby",FALSE
"11343","{9203,9208,9216}","{9221}",6.80625410931783e-05,0.650641025641026,0.000104608437542225,60.5387628035148,203,"fruit yogurt banana, food baby nd, stage just apple","baby food stage",FALSE
"10010","{9219,9221,9223}","{9209}",4.96219511418246e-05,0.271559633027523,0.000182729482245232,60.5291424442023,148,"apple fruit puree, baby food stage, yogurt strawberry mighty","carrot mango apple",FALSE
"13612","{12028,9207,9208,9212}","{9221}",6.30332892882636e-05,0.650519031141868,9.68969181080223e-05,60.5274118499832,188,"food baby pear, food baby nd, apple food baby, mango yogurt greek","baby food stage",FALSE
"9253","{9206,9212,9218}","{9207}",0.000187088167142825,0.607843137254902,0.000307790210460777,60.521554226765,558,"banana food baby, apple food baby, baby food mum","food baby pear",FALSE
"3352","{9201,9219}","{9215}",0.000102596736820259,0.197292069632495,0.000520024636628175,60.5197634037301,306,"puree banana teethe, apple fruit puree","butternut squash food",FALSE
"7603","{9202,9212,9221}","{9206}",4.89513842345026e-05,0.269372693726937,0.000181723631884249,60.5119979700211,146,"dinner vegetable turkey, apple food baby, baby food stage","banana food baby",FALSE
"9797","{9201,9215,9219}","{9221}",6.67214072785344e-05,0.650326797385621,0.000102596736820259,60.5095254989637,199,"puree banana teethe, butternut squash food, apple fruit puree","baby food stage",FALSE
"10675","{9210,9212,9216}","{9208}",5.09630849564685e-05,0.341573033707865,0.000149201136879135,60.50715645652,152,"snack fruit strawberry, apple food baby, stage just apple","food baby nd",FALSE
"2001","{9212,9217}","{9206}",0.000169318144098793,0.269333333333333,0.000628656475614332,60.5031560342447,505,"apple food baby, green bean food","banana food baby",FALSE
"3295","{9210,9212}","{9215}",0.000119025626049647,0.197222222222222,0.000603510216589758,60.4983375615665,355,"snack fruit strawberry, apple food baby","butternut squash food",FALSE
"11049","{9207,9219,9220}","{9212}",0.000119696192956969,0.563981042654028,0.000212234426167398,60.4920423903627,357,"food baby pear, apple fruit puree, spinach apple pea","apple food baby",FALSE
"10498","{9212,9219,9223}","{9208}",6.60508403712124e-05,0.341421143847487,0.000193458552762384,60.4802502823226,197,"apple food baby, apple fruit puree, yogurt strawberry mighty","food baby nd",FALSE
"8576","{9217,9219,9220}","{9221}",6.53802734638905e-05,0.65,0.000100585036098293,60.4791187022305,195,"green bean food, apple fruit puree, spinach apple pea","baby food stage",FALSE
"2936","{9207,9214}","{9208}",0.000250792023338411,0.341396622546782,0.0007346060469712,60.4759065138402,748,"food baby pear, cereal grain baby","food baby nd",FALSE
"4381","{9206,9208}","{9207}",0.000597475114423861,0.607361963190184,0.000983721653041306,60.4736448230628,1782,"banana food baby, food baby nd","food baby pear",FALSE
"8455","{9207,9209,9217}","{9220}",5.19689353174514e-05,0.30938123752495,0.000167977010284149,60.4722012819502,155,"food baby pear, carrot mango apple, green bean food","spinach apple pea",FALSE
"1378","{9218,9224}","{9207}",7.208594253711e-05,0.607344632768362,0.000118690342595986,60.4719192725057,215,"baby food mum, pear beet squash","food baby pear",FALSE
"5617","{12028,9221}","{9208}",0.000147189436157169,0.341368584758942,0.000431174521408016,60.4709398254659,439,"baby food stage, mango yogurt greek","food baby nd",FALSE
"9683","{9203,9206,9215}","{9207}",7.30917928980929e-05,0.607242339832869,0.000120366759864291,60.4617341983263,218,"fruit yogurt banana, banana food baby, butternut squash food","food baby pear",FALSE
"10909","{9203,9206,9216}","{9221}",8.58325641372101e-05,0.649746192893401,0.000132101680742425,60.4555032712652,256,"fruit yogurt banana, banana food baby, stage just apple","baby food stage",FALSE
"995","{9212,9222}","{9216}",6.33685727419246e-05,0.313953488372093,0.000201840639103908,60.4546640001081,189,"apple food baby, infant formula powder","stage just apple",FALSE
"12937","{9203,9206,9207,9221}","{9209}",4.92866676881636e-05,0.271217712177122,0.000181723631884249,60.4529301749934,147,"fruit yogurt banana, banana food baby, food baby pear, baby food stage","carrot mango apple",FALSE
"9563","{9208,9215,9223}","{9207}",8.54972806835491e-05,0.607142857142857,0.00014081905053761,60.451828933877,255,"food baby nd, butternut squash food, yogurt strawberry mighty","food baby pear",FALSE
"3403","{9201,9221}","{9215}",0.000174012112450047,0.197038724373576,0.000883136616943013,60.4420492048889,519,"puree banana teethe, baby food stage","butternut squash food",FALSE
"9494","{9209,9215,9216}","{9207}",6.37038561955856e-05,0.60702875399361,0.000104943720995886,60.440467943662,190,"carrot mango apple, butternut squash food, stage just apple","food baby pear",FALSE
"811","{3113,3114}","{3125}",4.62691166052148e-05,0.597402597402597,7.74504777956856e-05,60.4383743524885,138,"drink lemon cacao, ginger lime turmeric","cold press juice",FALSE
"10679","{9208,9210,9221}","{9216}",4.86161007808416e-05,0.313852813852814,0.000154900955591371,60.4352781851329,145,"food baby nd, snack fruit strawberry, baby food stage","stage just apple",FALSE
"9078","{9212,9215,9218}","{9207}",0.00014081905053761,0.606936416184971,0.000232016149933396,60.4312740787482,420,"apple food baby, butternut squash food, baby food mum","food baby pear",FALSE
"9981","{4515,4524,4527}","{4514}",5.8004037483349e-05,0.598615916955017,9.68969181080223e-05,60.4299374422103,173,"salt chocolate sea, chocolate dark bar, chocolate bar milk","chocolate dark mint",FALSE
"2174","{301,314}","{316}",5.16336518637904e-05,0.32016632016632,0.00016127134121093,60.4298429552195,154,"bar chocolate protein, bar cranberry almond","chocolate dark bar",FALSE
"8402","{9215,9217,9219}","{9221}",9.25382332104296e-05,0.649411764705882,0.000142495467805915,60.4243864681109,276,"butternut squash food, green bean food, apple fruit puree","baby food stage",FALSE
"1999","{9208,9217}","{9206}",0.000135454515279035,0.268974700399467,0.000503595747398787,60.4225925774747,404,"food baby nd, green bean food","banana food baby",FALSE
"11055","{9207,9219,9220}","{9221}",0.000137801499454661,0.649289099526066,0.000212234426167398,60.4129731112328,411,"food baby pear, apple fruit puree, spinach apple pea","baby food stage",FALSE
"11468","{9203,9208,9221}","{9207}",0.000133442814557069,0.606707317073171,0.000219945945601601,60.4084632029345,398,"fruit yogurt banana, food baby nd, baby food stage","food baby pear",FALSE
"11067","{9201,9216,9220}","{9221}",5.39806360394173e-05,0.649193548387097,8.31502965079222e-05,60.4040825748084,161,"puree banana teethe, stage just apple, spinach apple pea","baby food stage",FALSE
"4301","{9201,9219}","{9206}",0.000139813200176627,0.268858800773694,0.000520024636628175,60.3965568356092,417,"puree banana teethe, apple fruit puree","banana food baby",FALSE
"9335","{9207,9208,9218}","{9219}",9.38793670250735e-05,0.280561122244489,0.000334612886753655,60.3960920758876,280,"food baby pear, food baby nd, baby food mum","apple fruit puree",FALSE
"9378","{9208,9216,9221}","{9218}",0.000131431113835103,0.219484882418813,0.000598816248238505,60.3897468213204,392,"food baby nd, stage just apple, baby food stage","baby food mum",FALSE
"2042","{9212,9217}","{9216}",0.000197146670752654,0.3136,0.000628656475614332,60.3865965265672,588,"apple food baby, green bean food","stage just apple",FALSE
"9867","{9208,9215,9216}","{9221}",0.000217598961425974,0.649,0.000335283453660977,60.3860739042271,649,"food baby nd, butternut squash food, stage just apple","baby food stage",FALSE
"1162","{9206,9211}","{9215}",5.02925180491465e-05,0.196850393700787,0.000255485991689664,60.3842783690916,150,"banana food baby, chicken food stage","butternut squash food",FALSE
"12222","{9207,9208,9212,9215}","{9218}",7.34270763517539e-05,0.219438877755511,0.000334612886753655,60.3770889565108,219,"food baby pear, food baby nd, apple food baby, butternut squash food","baby food mum",FALSE
"4955","{9201,9216}","{9212}",0.000237045401738311,0.562898089171974,0.000421116017798187,60.3758858833373,707,"puree banana teethe, stage just apple","apple food baby",FALSE
"3258","{9209,9221}","{9215}",0.000202846489464891,0.196811971372804,0.00103066133655384,60.372492237985,605,"carrot mango apple, baby food stage","butternut squash food",FALSE
"8632","{9207,9217,9219}","{9208}",7.67799108883637e-05,0.34077380952381,0.000225310480860176,60.3655797570261,229,"food baby pear, green bean food, apple fruit puree","food baby nd",FALSE
"12772","{9203,9215,9219,9221}","{9207}",5.26395022247734e-05,0.606177606177606,8.6838414498193e-05,60.3557210977341,157,"fruit yogurt banana, butternut squash food, apple fruit puree, baby food stage","food baby pear",FALSE
"10987","{9203,9206,9221}","{9212}",0.000179041364254962,0.562697576396207,0.000318183997524267,60.354379083615,534,"fruit yogurt banana, banana food baby, baby food stage","apple food baby",FALSE
"8450","{9206,9209,9217}","{9221}",7.2421225990771e-05,0.648648648648649,0.000111649390069105,60.3533824887124,216,"banana food baby, carrot mango apple, green bean food","baby food stage",FALSE
"8673","{9201,9212,9217}","{9221}",4.82808173271807e-05,0.648648648648649,7.44329267127368e-05,60.3533824887124,144,"puree banana teethe, apple food baby, green bean food","baby food stage",FALSE
"12247","{9206,9216,9218,9219}","{9221}",4.82808173271807e-05,0.648648648648649,7.44329267127368e-05,60.3533824887124,144,"banana food baby, stage just apple, baby food mum, apple fruit puree","baby food stage",FALSE
"10694","{9201,9207,9210}","{9212}",6.77272576395173e-05,0.562674094707521,0.000120366759864291,60.3518604611792,202,"puree banana teethe, food baby pear, snack fruit strawberry","apple food baby",FALSE
"1759","{9216,9226}","{9212}",0.000100920319551954,0.562616822429907,0.000179376647708623,60.3457174939814,301,"stage just apple, puff graduate apple","apple food baby",FALSE
"11491","{12024,9207,9212}","{9208}",5.7668754029688e-05,0.340594059405941,0.000169318144098793,60.3337383426529,172,"food baby pear, apple food baby, peach yogurt greek","food baby nd",FALSE
"7658","{9204,9206,9207}","{9212}",5.12983684101295e-05,0.5625,9.11970993957857e-05,60.3331872370266,153,"apple cinnamon oatmeal, banana food baby, food baby pear","apple food baby",FALSE
"11441","{9201,9203,9221}","{9212}",8.14738792396174e-05,0.5625,0.000144842451981542,60.3331872370266,243,"puree banana teethe, fruit yogurt banana, baby food stage","apple food baby",FALSE
"10460","{9208,9220,9223}","{9207}",6.23627223809417e-05,0.60586319218241,0.00010293202027392,60.3244156136485,186,"food baby nd, spinach apple pea, yogurt strawberry mighty","food baby pear",FALSE
"10863","{9206,9208,9212}","{9219}",0.000170323994459776,0.280198565912852,0.000607868901487351,60.3180449629694,508,"banana food baby, food baby nd, apple food baby","apple fruit puree",FALSE
"9512","{9209,9215,9221}","{9208}",6.90683914541612e-05,0.340495867768595,0.000202846489464891,60.316344414628,206,"carrot mango apple, butternut squash food, baby food stage","food baby nd",FALSE
"10798","{9206,9220,9221}","{9212}",0.00012707242893751,0.562314540059347,0.000225981047767498,60.3132949893389,379,"banana food baby, spinach apple pea, baby food stage","apple food baby",FALSE
"13128","{9207,9212,9216,9223}","{9221}",7.04095252688051e-05,0.648148148148148,0.000108631838986156,60.3068135207427,210,"food baby pear, apple food baby, stage just apple, yogurt strawberry mighty","baby food stage",FALSE
"12493","{9212,9215,9216,9223}","{9221}",5.06278015028075e-05,0.648068669527897,7.81210447030076e-05,60.2994184485758,151,"apple food baby, butternut squash food, stage just apple, yogurt strawberry mighty","baby food stage",FALSE
"1782","{9207,9226}","{9208}",0.000115002224605715,0.340277777777778,0.000337965721290265,60.2777113731002,343,"food baby pear, puff graduate apple","food baby nd",FALSE
"11433","{9201,9203,9221}","{9208}",4.92866676881636e-05,0.340277777777778,0.000144842451981542,60.2777113731002,147,"puree banana teethe, fruit yogurt banana, baby food stage","food baby nd",FALSE
"9200","{9206,9219,9221}","{9218}",0.00010628485481053,0.21907394609537,0.000485155157447433,60.2766805351191,317,"banana food baby, apple fruit puree, baby food stage","baby food mum",FALSE
"10242","{9209,9216,9219}","{9207}",8.38208634152442e-05,0.605326876513317,0.000138472066361983,60.2710158862184,250,"carrot mango apple, stage just apple, apple fruit puree","food baby pear",FALSE
"10328","{9201,9208,9209}","{9212}",5.93451712979929e-05,0.561904761904762,0.000105614287903208,60.2693425944478,177,"puree banana teethe, food baby nd, carrot mango apple","apple food baby",FALSE
"12443","{9207,9209,9215,9219}","{9212}",5.63276202150441e-05,0.561872909698997,0.000100249752644632,60.2659261587245,168,"food baby pear, carrot mango apple, butternut squash food, apple fruit puree","apple food baby",FALSE
"10818","{9206,9207,9219}","{9216}",0.000139142633269305,0.312971342383107,0.000444585859554455,60.2655426558253,415,"banana food baby, food baby pear, apple fruit puree","stage just apple",FALSE
"2059","{9208,9217}","{9207}",0.000304772659377828,0.605193075898802,0.000503595747398787,60.2576936643314,909,"food baby nd, green bean food","food baby pear",FALSE
"10983","{9203,9206,9207}","{9212}",0.000172335695181742,0.561748633879781,0.000306784360099794,60.2525964586894,514,"fruit yogurt banana, banana food baby, food baby pear","apple food baby",FALSE
"5493","{321,9412}","{318}",8.95206821274808e-05,0.507604562737643,0.000176359096625674,60.2521787797078,267,"bar pie cherry, tea green bag","nut bar fruit",FALSE
"1101","{6911,6923}","{6903}",5.12983684101295e-05,0.221418234442836,0.000231680866479735,60.2491722065246,153,"chowder soup england, soup chicken minestrone","vegetable soup barley",FALSE
"9809","{9203,9215,9219}","{9221}",8.6838414498193e-05,0.6475,0.000134113381464391,60.246506707222,259,"fruit yogurt banana, butternut squash food, apple fruit puree","baby food stage",FALSE
"6326","{4302,7507}","{10617}",5.16336518637904e-05,0.406332453825858,0.00012707242893751,60.2459368905729,154,"bun dog potato, laundry detergent liquid","frank beef bun",TRUE
"11159","{312,319,320}","{316}",7.30917928980929e-05,0.319180087847731,0.000228998598850447,60.2436963795935,218,"granola bar chewy, salt bar sea, crunch bar chocolate","chocolate dark bar",FALSE
"23","{10417}","{10406}",5.12983684101295e-05,0.194162436548223,0.00026420336148485,60.2412742421034,153,"anise star seed","cinnamon grind stick",FALSE
"9151","{9207,9218,9223}","{9212}",5.36453525857563e-05,0.56140350877193,9.55557842933784e-05,60.2155786849077,160,"food baby pear, baby food mum, yogurt strawberry mighty","apple food baby",FALSE
"10727","{9207,9210,9221}","{9203}",0.000101590886459276,0.347477064220183,0.000292367171592372,60.2154474096202,303,"food baby pear, snack fruit strawberry, baby food stage","fruit yogurt banana",FALSE
"1720","{9208,9226}","{9223}",6.47097065565685e-05,0.291101055806938,0.000222292929777228,60.2096910608904,193,"food baby nd, puff graduate apple","yogurt strawberry mighty",FALSE
"11279","{9203,9207,9219}","{9221}",0.000143836601620559,0.647058823529412,0.000222292929777228,60.2054575316322,429,"fruit yogurt banana, food baby pear, apple fruit puree","baby food stage",FALSE
"10873","{9206,9212,9219}","{9207}",0.00027794998308495,0.604668125455872,0.000459673614969199,60.2054255465377,829,"banana food baby, apple food baby, apple fruit puree","food baby pear",FALSE
"10069","{9203,9209,9221}","{9210}",4.66044000588758e-05,0.279116465863454,0.000166971159923166,60.1980688681401,139,"fruit yogurt banana, carrot mango apple, baby food stage","snack fruit strawberry",FALSE
"4343","{9201,9206}","{9208}",0.000152553971415744,0.339805825242718,0.000448944544452048,60.1941084447048,455,"puree banana teethe, banana food baby","food baby nd",FALSE
"8364","{9209,9215,9217}","{9221}",5.833932093701e-05,0.646840148698885,9.01912490348028e-05,60.1851109761974,174,"carrot mango apple, butternut squash food, green bean food","baby food stage",FALSE
"3670","{311,319}","{323}",0.000224975197406515,0.263137254901961,0.000854972806835491,60.1809893984432,671,"peanut bar butter, salt bar sea","coconut bar chocolate",FALSE
"8277","{9208,9221,9226}","{9207}",6.50449900102295e-05,0.604361370716511,0.000107625988625174,60.174882677079,194,"food baby nd, baby food stage, puff graduate apple","food baby pear",FALSE
"8620","{9207,9217,9219}","{9216}",7.04095252688051e-05,0.3125,0.000225310480860176,60.1747812964039,210,"food baby pear, green bean food, apple fruit puree","stage just apple",FALSE
"8285","{9214,9217,9221}","{9212}",4.62691166052148e-05,0.560975609756098,8.24797296006003e-05,60.1696826645686,138,"cereal grain baby, green bean food, baby food stage","apple food baby",FALSE
"3135","{9218,9220}","{9216}",0.000103602587181242,0.312436804853387,0.000331595335670706,60.1626124831994,309,"baby food mum, spinach apple pea","stage just apple",FALSE
"3260","{9215,9223}","{9206}",8.95206821274808e-05,0.267803410230692,0.000334277603299994,60.1594734493456,267,"butternut squash food, yogurt strawberry mighty","banana food baby",FALSE
"7801","{9206,9211,9219}","{9207}",4.86161007808416e-05,0.604166666666667,8.04680288786344e-05,60.1554964391031,145,"banana food baby, chicken food stage, apple fruit puree","food baby pear",FALSE
"8908","{9206,9208,9214}","{9207}",7.00742418151442e-05,0.604046242774566,0.000116008074966698,60.1435061069446,209,"banana food baby, food baby nd, cereal grain baby","food baby pear",FALSE
"665","{9202,9206}","{9221}",7.47682101663978e-05,0.646376811594203,0.000115672791513037,60.1419998688848,223,"dinner vegetable turkey, banana food baby","baby food stage",FALSE
"10882","{9206,9219,9221}","{9207}",0.000293037738499694,0.604008293020041,0.000485155157447433,60.1397275364786,874,"banana food baby, apple fruit puree, baby food stage","food baby pear",FALSE
"5803","{9208,9212}","{9207}",0.00130827603618513,0.603931279987618,0.00216626639410357,60.1320595245652,3902,"food baby nd, apple food baby","food baby pear",FALSE
"10736","{9208,9210,9221}","{9207}",9.35440835714125e-05,0.603896103896104,0.000154900955591371,60.1285571213964,279,"food baby nd, snack fruit strawberry, baby food stage","food baby pear",FALSE
"5536","{10617,9304}","{4302}",8.01327454249735e-05,0.412780656303972,0.000194129119669706,60.1171619336915,239,"bagel slice pre, frank beef bun","bun dog potato",TRUE
"708","{309,321}","{318}",7.87916116103295e-05,0.506465517241379,0.000155571522498693,60.1169751627251,235,"bar superfood cacao, bar pie cherry","nut bar fruit",FALSE
"701","{9202,9212}","{9221}",0.000181723631884249,0.646007151370679,0.000281302817621559,60.1076049080571,542,"dinner vegetable turkey, apple food baby","baby food stage",FALSE
"1221","{9211,9219}","{9221}",0.000132101680742425,0.645901639344262,0.000204522906733196,60.0977875628722,394,"chicken food stage, apple fruit puree","baby food stage",FALSE
"1971","{9217,9223}","{9206}",6.26980058346027e-05,0.267525035765379,0.000234363134109023,60.0969392895283,187,"green bean food, yogurt strawberry mighty","banana food baby",FALSE
"8919","{9212,9214,9221}","{9206}",9.35440835714125e-05,0.267497603068073,0.000349700642168399,60.0907767965869,279,"apple food baby, cereal grain baby, baby food stage","banana food baby",FALSE
"5412","{9201,9207}","{9208}",0.000276944132723967,0.339219712525667,0.000816415209664479,60.0902828777776,826,"puree banana teethe, food baby pear","food baby nd",FALSE
"4887","{10724,4302}","{10617}",5.7333470576027e-05,0.40521327014218,0.000141489617444932,60.0799982141494,171,"bun dog potato, cream sour onion","frank beef bun",TRUE
"9605","{9210,9215,9221}","{9207}",7.14153756297881e-05,0.603399433427762,0.000118355059142325,60.0791047761444,213,"snack fruit strawberry, butternut squash food, baby food stage","food baby pear",FALSE
"2905","{9214,9219}","{9216}",7.84563281566686e-05,0.312,0.000251462590245733,60.0785016463297,234,"cereal grain baby, apple fruit puree","stage just apple",FALSE
"9129","{9208,9209,9218}","{9221}",5.49864864004002e-05,0.645669291338583,8.51619972298881e-05,60.0761687896172,164,"food baby nd, carrot mango apple, baby food mum","baby food stage",FALSE
"9949","{9207,9208,9215}","{9221}",0.000325560233504808,0.64561170212766,0.000504266314306109,60.0708104131197,971,"food baby pear, food baby nd, butternut squash food","baby food stage",FALSE
"9521","{9209,9215,9221}","{9207}",0.000122378460586257,0.603305785123967,0.000202846489464891,60.0697804282181,365,"carrot mango apple, butternut squash food, baby food stage","food baby pear",FALSE
"1260","{10702,12119}","{12506}",5.56570533077221e-05,0.377272727272727,0.00014752471961083,60.0670020818876,166,"chip pita naked, almond cereal special","trail caramel cashew",TRUE
"8532","{9206,9217,9219}","{9207}",8.81795483128369e-05,0.603211009174312,0.000146183585796186,60.0603438031665,263,"banana food baby, green bean food, apple fruit puree","food baby pear",FALSE
"13513","{9212,9216,9219,9221}","{9207}",0.000204858190186857,0.603158933859822,0.000339642138558569,60.055158782926,611,"apple food baby, stage just apple, apple fruit puree, baby food stage","food baby pear",FALSE
"9145","{9206,9212,9223}","{9218}",4.72749669661977e-05,0.218266253869969,0.000216593111064991,60.0544496075766,141,"banana food baby, apple food baby, yogurt strawberry mighty","baby food mum",FALSE
"10768","{9201,9206,9220}","{9207}",5.29747856784343e-05,0.603053435114504,8.78442648591759e-05,60.044654513577,158,"puree banana teethe, banana food baby, spinach apple pea","food baby pear",FALSE
"11376","{9208,9216,9221}","{9207}",0.000361100279592872,0.603023516237402,0.000598816248238505,60.0416755592515,1077,"food baby nd, stage just apple, baby food stage","food baby pear",FALSE
"3206","{9207,9218}","{9208}",0.000334612886753655,0.338879456706282,0.000987409771031577,60.0300090561726,998,"food baby pear, baby food mum","food baby nd",FALSE
"8513","{9217,9221,9223}","{9207}",7.07448087224661e-05,0.602857142857143,0.000117349208781342,60.0251101414026,211,"green bean food, baby food stage, yogurt strawberry mighty","food baby pear",FALSE
"11255","{9201,9207,9219}","{9221}",0.0001237195944009,0.645104895104895,0.000191782135494079,60.0236546560599,369,"puree banana teethe, food baby pear, apple fruit puree","baby food stage",FALSE
"3407","{9203,9212}","{9215}",0.000198487804567298,0.195637805684071,0.00101456773077812,60.0123144071617,592,"fruit yogurt banana, apple food baby","butternut squash food",FALSE
"8380","{9206,9215,9217}","{9221}",7.30917928980929e-05,0.644970414201183,0.00011332580733741,60.0111419075387,218,"banana food baby, butternut squash food, green bean food","baby food stage",FALSE
"10199","{9209,9216,9220}","{9221}",4.62691166052148e-05,0.644859813084112,7.1750659083449e-05,60.0008510489419,138,"carrot mango apple, stage just apple, spinach apple pea","baby food stage",FALSE
"5991","{4302,7708}","{10617}",6.47097065565685e-05,0.40461215932914,0.000159930207396286,59.9908729578091,193,"bun dog potato, diet soda caffeine","frank beef bun",TRUE
"8259","{9206,9221,9226}","{9207}",5.02925180491465e-05,0.602409638554217,8.34855799615832e-05,59.9805531590559,150,"banana food baby, baby food stage, puff graduate apple","food baby pear",FALSE
"8694","{9207,9212,9217}","{9221}",0.000254815424782342,0.644614079728584,0.000395299191866292,59.977986838514,760,"food baby pear, apple food baby, green bean food","baby food stage",FALSE
"1732","{9208,9226}","{9206}",5.93451712979929e-05,0.266968325791855,0.000222292929777228,59.971879721234,177,"food baby nd, puff graduate apple","banana food baby",FALSE
"3436","{9215,9221}","{9212}",0.000792610084454549,0.559129612109745,0.00141757844207861,59.9716828038814,2364,"butternut squash food, baby food stage","apple food baby",FALSE
"9631","{9206,9215,9219}","{9208}",7.97974619713125e-05,0.338549075391181,0.000235704267923667,59.9714844305423,238,"banana food baby, butternut squash food, apple fruit puree","food baby nd",FALSE
"2654","{7702,9804}","{7712}",0.000172335695181742,0.278439869989166,0.000618933255458163,59.9697510597961,514,"sparkle juice grapefruit, juice apple sparkle","sparkle beverage orange",FALSE
"3401","{9201,9207}","{9215}",0.000159594923942625,0.195482546201232,0.000816415209664479,59.9646882294591,476,"puree banana teethe, food baby pear","butternut squash food",FALSE
"9110","{9209,9218,9219}","{9207}",5.53217698540612e-05,0.602189781021898,9.18676663031076e-05,59.9586624462241,165,"carrot mango apple, baby food mum, apple fruit puree","food baby pear",FALSE
"5804","{9207,9208}","{9212}",0.00130827603618513,0.558945709783699,0.00234061379000728,59.951957624378,3902,"food baby pear, food baby nd","apple food baby",FALSE
"9403","{9201,9212,9218}","{9207}",7.71151943420247e-05,0.602094240837696,0.000128078279298493,59.9491497280825,230,"puree banana teethe, apple food baby, baby food mum","food baby pear",FALSE
"1736","{9207,9226}","{9206}",9.01912490348028e-05,0.266865079365079,0.000337965721290265,59.9486863994424,269,"food baby pear, puff graduate apple","banana food baby",FALSE
"11330","{9201,9207,9212}","{9216}",0.000131095830381442,0.311305732484076,0.000421116017798187,59.9448139793476,391,"puree banana teethe, food baby pear, apple food baby","stage just apple",FALSE
"8361","{9207,9215,9217}","{9209}",5.833932093701e-05,0.268933539412674,0.000216928394518652,59.9438006807272,174,"food baby pear, butternut squash food, green bean food","carrot mango apple",FALSE
"8814","{9402,9406,9412}","{9401}",7.47682101663978e-05,0.485838779956427,0.000153895105230388,59.937083843391,223,"tea grey earl, tea herbal bag, tea green bag","tea hibiscus get",FALSE
"2181","{306,314}","{319}",0.000105949571356869,0.37708830548926,0.000280967534167899,59.9288699645814,316,"bar oat nutrition, bar cranberry almond","salt bar sea",FALSE
"10893","{9201,9206,9216}","{9221}",6.67214072785344e-05,0.644012944983819,0.000103602587181242,59.9220543776145,199,"puree banana teethe, banana food baby, stage just apple","baby food stage",FALSE
"10849","{9203,9206,9219}","{9212}",0.000121372610225274,0.558641975308642,0.000217263677972313,59.9193793684599,362,"fruit yogurt banana, banana food baby, apple fruit puree","apple food baby",FALSE
"11124","{9203,9220,9221}","{9207}",6.94036749078222e-05,0.601744186046512,0.000115337508059376,59.9142955712639,207,"fruit yogurt banana, spinach apple pea, baby food stage","food baby pear",FALSE
"4725","{9212,9216}","{9219}",0.000602839649682436,0.278285095186504,0.00216626639410357,59.9061341705956,1798,"apple food baby, stage just apple","apple fruit puree",FALSE
"11984","{9206,9207,9208,9217}","{9221}",6.60508403712124e-05,0.643790849673203,0.000102596736820259,59.9013895643007,197,"banana food baby, food baby pear, food baby nd, green bean food","baby food stage",FALSE
"8970","{9212,9214,9216}","{9221}",0.000125396011669205,0.643717728055077,0.000194799686577028,59.8945859781126,374,"apple food baby, cereal grain baby, stage just apple","baby food stage",FALSE
"9054","{9215,9216,9218}","{9207}",0.000107290705171513,0.601503759398496,0.00017837079734764,59.8903568385159,320,"butternut squash food, stage just apple, baby food mum","food baby pear",FALSE
"8280","{9212,9221,9226}","{9207}",0.000108296555532496,0.601489757914339,0.000180047214615945,59.8889627426863,323,"apple food baby, baby food stage, puff graduate apple","food baby pear",FALSE
"9671","{9201,9206,9215}","{9207}",5.56570533077221e-05,0.601449275362319,9.25382332104296e-05,59.884931987353,166,"puree banana teethe, banana food baby, butternut squash food","food baby pear",FALSE
"9293","{9212,9218,9220}","{9221}",8.7173697951854e-05,0.643564356435644,0.000135454515279035,59.8803155467629,260,"apple food baby, baby food mum, spinach apple pea","baby food stage",FALSE
